time,device,trip,lat,lon,wiper,cam
57414,10587,2298,42.254,-83.684,1,1
57417,10587,2298,42.255,-83.684,1,1
57420,10587,2298,42.256,-83.684,1,1
57423,10587,2298,42.256,-83.684,1,1
57426,10587,2298,42.257,-83.684,1,1
57429,10587,2298,42.258,-83.684,1,1
57431,10587,2298,42.258,-83.684,1,1
57434,10587,2298,42.259,-83.684,1,1
57438,10587,2298,42.26,-83.683,1,1
57441,10587,2298,42.261,-83.683,1,1
57444,10587,2298,42.261,-83.682,1,1
57447,10587,2298,42.262,-83.682,1,1
57450,10587,2298,42.262,-83.681,1,1
57453,10587,2298,42.263,-83.68,1,1
57456,10587,2298,42.264,-83.679,1,1
57459,10587,2298,42.264,-83.679,1,1
57462,10587,2298,42.265,-83.678,1,1
57465,10587,2298,42.265,-83.677,1,1
57468,10587,2298,42.266,-83.677,1,1
57471,10587,2298,42.266,-83.676,1,1
57474,10587,2298,42.267,-83.676,1,1
57476,10587,2298,42.268,-83.676,1,1
57480,10587,2298,42.269,-83.676,1,1
57483,10587,2298,42.269,-83.676,1,1
57486,10587,2298,42.27,-83.676,1,1
57488,10587,2298,42.271,-83.676,1,1
57492,10587,2298,42.272,-83.676,1,1
57495,10587,2298,42.273,-83.676,1,1
57497,10587,2298,42.273,-83.676,1,1
57501,10587,2298,42.274,-83.676,1,1
57504,10587,2298,42.275,-83.676,1,1
57507,10587,2298,42.276,-83.676,1,1
57510,10587,2298,42.276,-83.676,1,1
57513,10587,2298,42.277,-83.676,1,1
57516,10587,2298,42.278,-83.676,1,1
57519,10587,2298,42.279,-83.676,1,1
57522,10587,2298,42.28,-83.676,1,1
57524,10587,2298,42.28,-83.676,1,1
57528,10587,2298,42.281,-83.676,1,1
57531,10587,2298,42.282,-83.676,1,1
57534,10587,2298,42.283,-83.676,1,1
57537,10587,2298,42.284,-83.676,1,1
57540,10587,2298,42.284,-83.676,1,1
57543,10587,2298,42.285,-83.676,1,1
57545,10587,2298,42.286,-83.676,1,1
57548,10587,2298,42.287,-83.676,1,1
57552,10587,2298,42.288,-83.677,1,1
57555,10587,2298,42.288,-83.677,1,1
57558,10587,2298,42.289,-83.677,1,1
57561,10587,2298,42.29,-83.678,1,1
57564,10587,2298,42.29,-83.678,1,1
57567,10587,2298,42.291,-83.679,1,1
57570,10587,2298,42.292,-83.679,1,1
57573,10587,2298,42.292,-83.68,1,1
57576,10587,2298,42.293,-83.68,1,1
57579,10587,2298,42.293,-83.681,1,1
57582,10587,2298,42.293,-83.681,1,1
57585,10587,2298,42.294,-83.682,1,1
57587,10587,2298,42.294,-83.683,1,1
57591,10587,2298,42.295,-83.683,1,1
57594,10587,2298,42.296,-83.684,1,1
57597,10587,2298,42.296,-83.684,1,1
57600,10587,2298,42.297,-83.685,1,1
57603,10587,2298,42.298,-83.686,1,1
57606,10587,2298,42.298,-83.686,1,1
57609,10587,2298,42.299,-83.686,1,1
57612,10587,2298,42.3,-83.687,1,1
57615,10587,2298,42.3,-83.687,1,1
57618,10587,2298,42.301,-83.687,1,1
57621,10587,2298,42.302,-83.687,1,1
57624,10587,2298,42.302,-83.687,1,1
57627,10587,2298,42.303,-83.687,1,1
57630,10587,2298,42.304,-83.687,1,1
57632,10587,2298,42.304,-83.687,1,1
57636,10587,2298,42.305,-83.686,1,1
57639,10587,2298,42.305,-83.686,1,1
57642,10587,2298,42.305,-83.685,1,1
57645,10587,2298,42.306,-83.685,1,1
57648,10587,2298,42.306,-83.685,1,1
57651,10587,2298,42.306,-83.685,1,1
57653,10587,2298,42.307,-83.685,1,1
57657,10587,2298,42.307,-83.685,1,1
57658,10587,2298,42.307,-83.685,1,1
57658,10587,2298,42.307,-83.685,1,1
57658,10587,2298,42.307,-83.685,1,1
57658,10587,2298,42.307,-83.685,1,1
57658,10587,2298,42.307,-83.685,1,1
57658,10587,2298,42.307,-83.685,1,1
57658,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57703,10587,2298,42.307,-83.685,1,1
57705,10587,2298,42.307,-83.685,1,1
57708,10587,2298,42.307,-83.686,1,1
57711,10587,2298,42.307,-83.686,1,1
57714,10587,2298,42.307,-83.687,1,1
57717,10587,2298,42.307,-83.687,1,1
57720,10587,2298,42.307,-83.688,1,1
57723,10587,2298,42.306,-83.688,1,1
57725,10587,2298,42.306,-83.688,1,1
57729,10587,2298,42.306,-83.689,1,1
57731,10587,2298,42.306,-83.689,1,1
57731,10587,2298,42.306,-83.689,1,1
57731,10587,2298,42.306,-83.689,1,1
57748,10587,2298,42.306,-83.689,1,1
57748,10587,2298,42.306,-83.689,1,1
57748,10587,2298,42.306,-83.689,1,1
57750,10587,2298,42.306,-83.689,1,1
57753,10587,2298,42.306,-83.689,1,1
57756,10587,2298,42.306,-83.69,1,1
57759,10587,2298,42.306,-83.69,1,1
57762,10587,2298,42.306,-83.691,1,1
57765,10587,2298,42.306,-83.691,1,1
57767,10587,2298,42.305,-83.692,1,1
57771,10587,2298,42.306,-83.692,1,1
57774,10587,2298,42.306,-83.692,1,1
57777,10587,2298,42.306,-83.692,1,1
57780,10587,2298,42.306,-83.692,1,1
57783,10587,2298,42.306,-83.692,1,1
57786,10587,2298,42.306,-83.692,1,1
57789,10587,2298,42.306,-83.692,1,1
57792,10587,2298,42.306,-83.692,1,1
57795,10587,2298,42.306,-83.692,1,0
57798,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
57800,10587,2298,42.306,-83.692,1,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58054,10587,2298,42.307,-83.692,0,0
58056,10587,2298,42.306,-83.692,0,1
58059,10587,2298,42.306,-83.693,0,1
58061,10587,2298,42.306,-83.693,0,1
58068,10587,2298,42.306,-83.693,0,1
58068,10587,2298,42.306,-83.693,0,1
58080,10587,2298,42.307,-83.693,1,1
58083,10587,2298,42.308,-83.693,1,1
58085,10587,2298,42.308,-83.693,1,1
58089,10587,2298,42.309,-83.693,1,1
58092,10587,2298,42.309,-83.693,1,1
58095,10587,2298,42.309,-83.693,1,1
58098,10587,2298,42.31,-83.693,1,1
58101,10587,2298,42.31,-83.693,1,1
58104,10587,2298,42.311,-83.693,1,1
58106,10587,2298,42.311,-83.693,1,1
58110,10587,2298,42.312,-83.693,1,1
58113,10587,2298,42.312,-83.693,1,1
58116,10587,2298,42.312,-83.693,1,1
58118,10587,2298,42.313,-83.693,1,1
58122,10587,2298,42.313,-83.693,1,1
58125,10587,2298,42.313,-83.693,1,1
58128,10587,2298,42.313,-83.693,1,1
58130,10587,2298,42.313,-83.693,1,1
58134,10587,2298,42.313,-83.693,1,1
58137,10587,2298,42.313,-83.694,1,1
58140,10587,2298,42.313,-83.694,1,1
58142,10587,2298,42.313,-83.694,1,1
58146,10587,2298,42.314,-83.694,1,1
58149,10587,2298,42.314,-83.694,1,1
58152,10587,2298,42.314,-83.695,1,1
58155,10587,2298,42.314,-83.695,1,1
58158,10587,2298,42.314,-83.695,1,1
58161,10587,2298,42.314,-83.696,1,1
58164,10587,2298,42.314,-83.696,1,1
58167,10587,2298,42.315,-83.696,1,1
58170,10587,2298,42.315,-83.696,1,1
58173,10587,2298,42.315,-83.696,1,1
58176,10587,2298,42.315,-83.696,1,1
58179,10587,2298,42.315,-83.697,1,1
58182,10587,2298,42.315,-83.697,1,1
58185,10587,2298,42.315,-83.697,1,1
58188,10587,2298,42.315,-83.698,1,1
58191,10587,2298,42.315,-83.698,1,1
58194,10587,2298,42.315,-83.698,1,1
58197,10587,2298,42.315,-83.698,1,1
58203,10587,2298,42.315,-83.698,1,1
58289,10159,4826,42.273,-83.792,1,1
58292,10159,4826,42.273,-83.791,1,1
58295,10159,4826,42.273,-83.79,1,1
58298,10159,4826,42.273,-83.79,1,1
58300,10159,4826,42.273,-83.79,1,1
58303,10159,4826,42.273,-83.789,1,1
58306,10159,4826,42.273,-83.788,1,1
58310,10159,4826,42.273,-83.788,1,1
58312,10159,4826,42.273,-83.787,1,1
58315,10159,4826,42.273,-83.787,1,1
58318,10159,4826,42.273,-83.786,1,1
58321,10159,4826,42.273,-83.785,1,1
58324,10159,4826,42.273,-83.785,1,1
58326,10159,4826,42.273,-83.784,1,1
58330,10159,4826,42.273,-83.783,1,1
58333,10159,4826,42.273,-83.783,1,1
58335,10159,4826,42.273,-83.783,1,1
58338,10159,4826,42.273,-83.782,1,1
58341,10159,4826,42.273,-83.782,1,1
58343,10159,4826,42.273,-83.781,1,1
58347,10159,4826,42.273,-83.781,1,1
58350,10159,4826,42.273,-83.781,1,1
58353,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58355,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58403,10159,4826,42.273,-83.781,1,1
58404,10159,4826,42.273,-83.781,1,1
58407,10159,4826,42.273,-83.78,1,1
58410,10159,4826,42.273,-83.78,1,1
58412,10159,4826,42.273,-83.78,1,1
58416,10159,4826,42.274,-83.779,1,1
58419,10159,4826,42.274,-83.779,1,1
58421,10159,4826,42.274,-83.778,1,1
58424,10159,4826,42.274,-83.778,1,1
58427,10159,4826,42.274,-83.778,1,1
58430,10159,4826,42.274,-83.777,1,1
58433,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58434,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58507,10159,4826,42.274,-83.777,1,1
58510,10159,4826,42.274,-83.777,1,1
58513,10159,4826,42.274,-83.776,1,1
58516,10159,4826,42.274,-83.776,1,1
58518,10159,4826,42.274,-83.776,1,1
58522,10159,4826,42.274,-83.775,1,1
58525,10159,4826,42.275,-83.775,1,1
58528,10159,4826,42.275,-83.774,1,1
58531,10159,4826,42.275,-83.774,1,1
58533,10159,4826,42.275,-83.773,1,1
58536,10159,4826,42.275,-83.773,1,1
58538,10159,4826,42.275,-83.772,1,1
58542,10159,4826,42.275,-83.772,1,1
58545,10159,4826,42.275,-83.771,1,1
58547,10159,4826,42.275,-83.77,1,1
58551,10159,4826,42.276,-83.77,1,1
58553,10159,4826,42.276,-83.769,1,1
58556,10159,4826,42.276,-83.769,1,1
58559,10159,4826,42.276,-83.768,1,1
58562,10159,4826,42.276,-83.768,1,1
58565,10159,4826,42.276,-83.767,1,1
58568,10159,4826,42.276,-83.767,1,1
58571,10159,4826,42.276,-83.766,1,1
58574,10159,4826,42.276,-83.766,1,1
58576,10159,4826,42.277,-83.765,1,1
58579,10159,4826,42.277,-83.765,1,1
58582,10159,4826,42.277,-83.764,1,1
58585,10159,4826,42.277,-83.764,1,1
58587,10159,4826,42.277,-83.763,1,1
58591,10159,4826,42.277,-83.763,1,1
58594,10159,4826,42.277,-83.763,1,1
58596,10159,4826,42.277,-83.763,1,1
58599,10159,4826,42.277,-83.763,1,1
