device id,trip id,time (in centiseconds),wiper,camera_rain
10159,4825,117106,1,1
10159,4825,117344,1,1
10159,4825,117683,1,1
10159,4825,117927,1,1
10159,4825,118263,1,1
10159,4825,118577,1,1
10159,4825,118805,1,1
10159,4825,119125,1,1
10159,4825,119362,1,1
10159,4825,119672,1,1
10159,4825,119978,1,1
10159,4825,120242,1,1
10159,4825,120563,1,1
10159,4825,120826,1,1
10159,4825,121121,1,1
10159,4825,121381,1,1
10159,4825,121668,1,1
10159,4825,121952,1,1
10159,4825,122274,1,1
10159,4825,122522,1,1
10159,4825,122877,1,1
10159,4825,123098,1,1
10159,4825,123418,1,1
10159,4825,123741,1,1
10159,4825,123969,1,1
10159,4825,124277,1,1
10159,4825,124541,1,1
10159,4825,124807,1,1
10159,4825,125090,1,1
10159,4825,125433,1,1
10159,4825,125737,1,1
10159,4825,126030,1,1
10159,4825,126273,1,1
10159,4825,126587,1,1
10159,4825,126900,1,1
10159,4825,127144,1,1
10159,4825,127432,1,1
10159,4825,127736,1,1
10159,4825,128001,1,1
10159,4825,128293,1,1
10159,4825,128609,1,1
10159,4825,128900,1,1
10159,4825,129122,1,1
10159,4825,129452,1,1
10159,4825,129724,1,1
10159,4825,130056,1,1
10159,4825,130275,1,1
10159,4825,130541,1,1
10159,4825,130891,1,1
10159,4825,131129,1,1
10159,4825,131458,1,1
10159,4825,131721,1,1
10159,4825,132028,1,1
10159,4825,132303,1,1
10159,4825,132615,1,1
10159,4825,132899,1,1
10159,4825,133179,1,1
10159,4825,133477,1,1
10159,4825,133697,1,1
10159,4825,134044,1,1
10159,4825,134332,1,1
10159,4825,134600,1,1
10159,4825,134936,1,1
10159,4825,135189,1,1
10159,4825,135502,1,1
10159,4825,135743,1,1
10159,4825,136010,1,1
10159,4825,136284,1,1
10159,4825,136592,1,1
10159,4825,136870,1,1
10159,4825,137206,1,1
10159,4825,137447,1,1
10159,4825,137759,1,1
10159,4825,138039,1,1
10159,4825,138300,1,1
10159,4825,138601,1,1
10159,4825,138912,1,1
10159,4825,139165,1,1
10159,4825,139439,1,1
10159,4825,139802,1,1
10159,4825,140015,1,1
10159,4825,140302,1,1
10159,4825,140647,1,1
10159,4825,140921,1,1
10159,4825,141230,1,1
10159,4825,141466,1,1
10159,4825,141755,1,1
10159,4825,142056,1,1
10159,4825,142322,1,1
10159,4825,142597,1,1
10159,4825,142897,1,1
10159,4825,143202,1,1
10159,4825,143530,1,1
10159,4825,143810,1,1
10159,4825,144087,1,1
10159,4825,144347,1,1
10159,4825,144636,1,1
10159,4825,144901,1,1
10159,4825,145246,1,1
10159,4825,145495,1,1
10159,4825,145796,1,1
10159,4825,146118,1,1
10159,4825,146418,1,1
10159,4825,146649,1,1
10159,4825,146966,1,1
10159,4825,147250,1,1
10159,4825,147482,1,1
10159,4825,147846,1,1
10159,4825,148140,1,1
10159,4825,148354,1,1
10159,4825,148712,1,1
10159,4825,148931,1,1
10159,4825,149276,1,1
10159,4825,149519,1,1
10159,4825,149840,1,1
10159,4825,150130,1,1
10159,4825,150354,1,1
10159,4825,150647,1,1
10159,4825,150946,1,1
10159,4825,151274,1,1
10159,4825,151571,1,1
10159,4825,151814,1,1
10159,4825,152102,1,1
10159,4825,152439,1,1
10159,4825,152672,1,1
10159,4825,152945,1,1
10159,4825,153225,1,1
10159,4825,153547,1,1
10159,4825,153821,1,1
10159,4825,154153,1,1
10159,4825,154421,1,1
10159,4825,154687,1,1
10159,4825,154960,1,1
10159,4825,155236,1,1
10159,4825,155518,1,1
10159,4825,155878,1,1
10159,4825,156140,1,1
10159,4825,156410,1,1
10159,4825,156732,1,1
10159,4825,156991,1,1
10159,4825,157254,1,1
10159,4825,157558,1,1
10159,4825,157876,1,1
10159,4825,158170,1,1
10159,4825,158431,1,1
10159,4825,158751,1,1
10159,4825,158959,1,1
10159,4825,159304,1,1
10159,4825,159550,1,1
10159,4825,159899,1,1
10159,4825,160113,1,1
10159,4825,160417,1,1
10159,4825,160700,1,1
10159,4825,160980,1,1
10159,4825,161316,1,1
10159,4825,161563,1,1
10159,4825,161906,1,1
10159,4825,162197,1,1
10159,4825,162475,1,1
10159,4825,162691,1,1
10159,4825,163000,1,1
10159,4825,163308,1,1
10159,4825,163618,1,1
10159,4825,163864,1,1
10159,4825,164156,1,1
10159,4825,164415,1,1
10159,4825,164776,1,1
10159,4825,164990,1,1
10159,4825,165322,1,1
10159,4825,165562,1,1
10159,4825,165925,1,1
10159,4825,166148,1,1
10159,4825,166422,1,1
10159,4825,166748,1,1
10159,4825,167033,1,1
10159,4825,167322,1,1
10159,4825,167641,1,1
10159,4825,167887,1,1
10159,4825,168190,1,1
10159,4825,168452,1,1
10159,4825,168724,1,1
10159,4825,169071,1,1
10159,4825,169367,1,1
10159,4825,169603,1,1
10159,4825,169934,1,1
10159,4825,170206,1,1
10159,4825,170462,1,1
10159,4825,170789,1,1
10159,4825,171009,1,1
10159,4825,171352,1,1
10159,4825,171615,1,1
10159,4825,171882,1,1
10159,4825,172193,1,1
10159,4825,172485,1,1
10159,4825,172732,1,1
10159,4825,173060,1,1
10159,4825,173344,1,1
10159,4825,173666,1,1
10159,4825,173933,1,1
10159,4825,174237,1,1
10159,4825,174510,1,1
10159,4825,174754,1,1
10159,4825,175072,1,1
10159,4825,175400,1,1
10159,4825,175649,1,1
10159,4825,175910,1,1
10159,4825,176199,1,1
10159,4825,176476,1,1
10159,4825,176836,1,1
10159,4825,177048,1,1
10159,4825,177335,1,1
10159,4825,177653,1,1
10159,4825,177986,1,1
10159,4825,178218,1,1
10159,4825,178545,1,1
10159,4825,178818,1,1
10159,4825,179045,1,1
10159,4825,179340,1,1
10159,4825,179648,1,1
10159,4825,179927,1,1
10159,4825,180213,1,1
10159,4825,180517,1,1
10159,4825,180820,1,1
10159,4825,181146,1,1
10159,4825,181430,1,1
10159,4825,181632,1,1
10159,4825,181986,1,1
10159,4825,182237,1,1
10159,4825,182580,1,1
10159,4825,182840,1,1
10159,4825,183120,1,1
10159,4825,183358,1,1
10159,4825,183720,1,1
10159,4825,183977,1,1
10159,4825,184232,1,1
10159,4825,184538,1,1
10159,4825,184806,1,1
10159,4825,185162,1,1
10159,4825,185439,1,1
10159,4825,185713,1,1
10159,4825,185989,1,1
10159,4825,186242,1,1
10159,4825,186514,1,1
10159,4825,186853,1,1
10159,4825,187161,1,1
10159,4825,187452,1,1
10159,4825,187709,1,1
10159,4825,187973,1,1
10159,4825,188264,1,1
10159,4825,188587,1,1
10159,4825,188880,1,1
10159,4825,189149,1,1
10159,4825,189379,1,1
10159,4825,189687,1,1
10159,4825,189998,1,1
10159,4825,190258,1,1
10159,4825,190545,1,1
10159,4825,190852,1,1
10159,4825,191182,1,1
10159,4825,191438,1,1
10159,4825,191762,1,1
10159,4825,191979,1,1
10159,4825,192305,1,1
10159,4825,192569,1,1
10159,4825,192860,1,1
10159,4825,193167,1,1
10159,4825,193438,1,1
10159,4825,193697,1,1
10159,4825,194009,1,1
10159,4825,194275,1,1
10159,4825,194542,1,1
10159,4825,194877,1,1
10159,4825,195174,1,1
10159,4825,195473,1,1
10159,4825,195781,1,1
10159,4825,196060,1,1
10159,4825,196329,1,1
10159,4825,196583,1,1
10159,4825,196874,1,1
10159,4825,197154,1,1
10159,4825,197412,1,1
10159,4825,197749,1,1
10159,4826,300,1,1
10159,4826,534,1,1
10159,4826,849,1,1
10159,4826,1177,1,1
10159,4826,1396,1,1
10159,4826,1712,1,1
10159,4826,2017,1,1
10159,4826,2319,1,1
10159,4826,2626,1,1
10159,4826,2903,1,1
10159,4826,3194,1,1
10159,4826,3456,1,1
10159,4826,3735,1,1
10159,4826,3974,1,1
10159,4826,4275,1,1
10159,4826,4635,1,1
10159,4826,4920,1,1
10159,4826,5200,1,1
10159,4826,5501,1,1
10159,4826,5776,1,1
10159,4826,6056,1,1
10159,4826,6344,1,1
10159,4826,6575,1,1
10159,4826,6894,1,1
10159,4826,7223,1,1
10159,4826,7496,1,1
10159,4826,7709,1,1
10159,4826,8008,1,1
10159,4826,8295,1,1
10159,4826,8644,1,1
10159,4826,8916,1,1
10159,4826,9180,1,1
10159,4826,9437,1,1
10159,4826,9740,1,1
10159,4826,10075,1,1
10159,4826,10326,1,1
10159,4826,10651,1,1
10159,4826,10939,1,1
10159,4826,11184,1,1
10159,4826,11506,1,1
10159,4826,11811,1,1
10159,4826,12022,1,1
10159,4826,12331,1,1
10159,4826,12673,1,1
10159,4826,12942,1,1
10159,4826,13224,1,1
10159,4826,13494,1,1
10159,4826,13760,1,1
10159,4826,14108,1,1
10159,4826,14377,1,1
10159,4826,14615,1,1
10159,4826,14895,1,1
10159,4826,15245,1,1
10159,4826,15519,1,1
10159,4826,15830,1,1
10159,4826,16029,1,1
10159,4826,16315,1,1
10159,4826,16619,1,1
10159,4826,16936,1,1
10159,4826,17266,1,1
10159,4826,17463,1,1
10159,4826,17782,1,1
10159,4826,18122,1,1
10159,4826,18351,1,1
10159,4826,18640,1,1
10159,4826,18904,1,1
10159,4826,19271,1,1
10159,4826,19564,1,1
10159,4826,19803,1,1
10159,4826,20127,1,1
10159,4826,20356,1,1
10159,4826,20636,1,1
10159,4826,20941,1,1
10159,4826,21222,1,1
10159,4826,21545,1,1
10159,4826,21859,1,1
10159,4826,22055,1,1
10159,4826,22371,1,1
10159,4826,22657,1,1
10159,4826,22951,1,1
10159,4826,23281,1,1
10159,4826,23581,1,1
10159,4826,23809,1,1
10159,4826,24064,1,1
10159,4826,24354,1,1
10159,4826,24678,1,1
10159,4826,24940,1,1
10159,4826,25284,1,1
10159,4826,25581,1,1
10159,4826,25869,1,1
10159,4826,26129,1,1
10159,4826,26391,1,1
10159,4826,26654,1,1
10159,4826,26995,1,1
10159,4826,27262,1,1
10159,4826,27562,1,1
10159,4826,27865,1,1
10159,4826,28134,1,1
10159,4826,28387,1,1
10159,4826,28688,1,1
10159,4826,29029,1,1
10159,4826,29313,1,1
10159,4826,29524,1,1
10159,4826,29896,1,1
10159,4826,30182,1,1
10159,4826,30458,1,1
10159,4826,30745,1,1
10159,4826,30986,1,1
10159,4826,31292,1,1
10159,4826,31530,1,1
10159,4826,31860,1,1
10159,4826,32147,1,1
10159,4826,32422,1,1
10159,4826,32735,1,1
10159,4826,33001,1,1
10159,4826,33305,1,1
10159,4826,33592,1,1
10159,4826,33847,1,1
10159,4826,34177,1,1
10159,4826,34482,1,1
10159,4826,34772,1,1
10159,4826,35057,1,1
10159,4826,35284,1,1
10159,4826,35587,1,1
10159,4826,35897,1,1
10159,4826,36170,1,1
10159,4826,36412,1,1
10159,4826,36745,1,1
10159,4826,37060,1,1
10159,4826,37287,1,1
10159,4826,37580,1,1
10159,4826,37849,1,1
10159,4826,38136,1,1
10159,4826,38490,1,1
10159,4826,38720,1,1
10159,4826,39024,1,1
10159,4826,39310,1,1
10159,4826,39633,1,1
10159,4826,39866,1,1
10159,4826,40219,1,1
10159,4826,40424,1,1
10159,4826,40722,1,1
10159,4826,41062,1,1
10159,4826,41377,1,1
10159,4826,41629,1,1
10159,4826,41888,1,1
10159,4826,42212,1,1
10159,4826,42464,1,1
10159,4826,42771,1,1
10159,4826,43013,1,1
10159,4826,43325,1,1
10159,4826,43606,1,1
10159,4826,43883,1,1
10159,4826,44190,1,1
10159,4826,44529,1,1
10159,4826,44759,1,1
10159,4826,45061,1,1
10159,4826,45314,1,1
10159,4826,45605,1,1
10159,4826,45941,1,1
10159,4826,46254,1,1
10159,4826,46480,1,1
10159,4826,46811,1,1
10159,4826,47116,1,1
10159,4826,47392,1,1
10159,4826,47661,1,1
10159,4826,47889,1,1
10159,4826,48188,1,1
10159,4826,48538,1,1
10159,4826,48807,1,1
10159,4826,49045,1,1
10159,4826,49396,1,1
10159,4826,49668,1,1
10159,4826,49894,1,1
10159,4826,50181,1,1
10159,4826,50468,1,1
10159,4826,50829,1,1
10159,4826,51068,1,1
10159,4826,51372,1,1
10159,4826,51639,1,1
10159,4826,51977,1,1
10159,4826,52258,1,1
10159,4826,52559,1,1
10159,4826,52813,1,1
10159,4826,53118,1,1
10159,4826,53403,1,1
10159,4826,53659,1,1
10159,4826,54004,1,1
10159,4826,54202,1,1
10159,4826,54514,1,1
10159,4826,54838,1,1
10159,4826,55146,1,1
10159,4826,55371,1,1
10159,4826,55657,1,1
10159,4826,55960,1,1
10159,4826,56235,1,1
10159,4826,56549,1,1
10159,4826,56813,1,1
10159,4826,57143,1,1
10159,4826,57368,1,1
10159,4826,57649,1,1
10159,4826,57948,1,1
10159,4826,58230,1,1
10159,4826,58502,1,1
10159,4826,58864,1,1
10159,4826,59090,1,1
10159,4826,59398,1,1
10159,4826,59677,1,1
10159,4826,59982,1,1
10159,4826,60273,1,1
10159,4826,60524,1,1
10159,4826,60817,1,1
10159,4826,61100,1,1
10159,4826,61378,1,1
10159,4826,61726,1,1
10159,4826,61958,1,1
10159,4826,62282,1,1
10159,4826,62587,1,1
10159,4826,62874,1,1
10159,4826,63116,1,1
10159,4826,63448,1,1
10159,4826,63755,1,1
10159,4826,64022,1,1
10159,4826,64302,1,1
10159,4826,64617,1,1
10159,4826,64860,1,1
10159,4826,65117,1,1
10159,4826,65446,1,1
10159,4826,65746,1,1
10159,4826,65968,1,1
10159,4826,66314,1,1
10159,4826,66559,1,1
10159,4826,66850,1,1
10159,4826,67180,1,1
10159,4826,67400,1,1
10159,4826,67706,1,1
10159,4826,68038,1,1
10159,4826,68352,1,1
10159,4826,68634,1,1
10159,4826,68885,1,1
10159,4826,69184,1,1
10159,4826,69460,1,1
10159,4826,69698,1,1
10159,4826,70071,1,1
10159,4826,70295,1,1
10159,4826,70631,1,1
10159,4826,70909,1,1
10159,4826,71190,1,1
10159,4826,71472,1,1
10159,4826,71765,1,1
10159,4826,72031,1,1
10159,4826,72373,1,1
10159,4826,72612,1,1
10159,4826,72894,1,1
10159,4826,73224,1,1
10159,4826,73505,1,1
10159,4826,73750,1,1
10159,4826,74015,1,1
10159,4826,74296,1,1
10159,4826,74598,1,1
10159,4826,74893,1,1
10159,4826,75215,1,1
10159,4826,75526,1,1
10159,4826,75813,1,1
10159,4826,76058,1,1
10159,4826,76376,1,1
10159,4826,76620,1,1
10159,4826,76949,1,1
10159,4826,77188,1,1
10159,4826,77528,1,1
10159,4826,77756,1,1
10159,4826,78101,1,1
10159,4826,78390,1,1
10159,4826,78686,1,1
10159,4826,78921,1,1
10159,4826,79225,1,1
10159,4826,79475,1,1
10159,4826,79804,1,1
10159,4826,80072,1,1
10159,4826,80375,1,1
10159,4826,80645,1,1
10159,4826,80953,1,1
10159,4826,81200,1,1
10159,4826,81492,1,1
10159,4826,81823,1,1
10159,4826,82116,1,1
10159,4826,82393,1,1
10159,4826,82670,1,1
10159,4826,82983,1,1
10159,4826,83236,1,1
10159,4826,83528,1,1
10159,4826,83800,1,1
10159,4826,84083,1,1
10159,4826,84400,1,1
10159,4826,84687,1,1
10159,4826,84980,1,1
10159,4826,85275,1,1
10159,4826,85505,1,1
10159,4826,85826,1,1
10159,4826,86140,1,1
10159,4826,86352,1,1
10159,4826,86680,1,1
10159,4826,87000,1,1
10159,4826,87261,1,1
10159,4826,87510,1,1
10159,4826,87819,1,1
10159,4826,88103,1,1
10159,4826,88421,1,1
10159,4826,88644,1,1
10159,4826,88981,1,1
10159,4826,89258,1,1
10159,4826,89509,1,1
10159,4826,89848,1,1
10159,4826,90081,1,1
10159,4826,90433,1,1
10159,4826,90701,1,1
10159,4826,91019,1,1
10159,4826,91297,1,1
10159,4826,91579,1,1
10159,4826,91810,1,1
10159,4826,92156,1,1
10159,4826,92410,1,1
10159,4826,92712,1,1
10159,4826,92970,1,1
10159,4826,93316,1,1
10159,4826,93518,1,1
10159,4826,93879,1,1
10159,4826,94112,1,1
10159,4826,94418,1,1
10159,4826,94757,1,1
10159,4826,95035,1,1
10159,4826,95253,1,1
10159,4826,95583,1,1
10159,4826,95827,1,1
10159,4826,96177,1,1
10159,4826,96432,1,1
10159,4826,96685,1,1
10159,4826,96970,1,1
10159,4826,97322,1,1
10159,4826,97551,1,1
10159,4826,97841,1,1
10159,4826,98133,1,1
10159,4826,98489,1,1
10159,4826,98742,1,1
10159,4826,99039,1,1
10159,4826,99297,1,1
10159,4826,99634,1,1
10159,4826,99860,1,1
10159,4826,100167,1,1
10159,4826,100411,1,1
10159,4826,100769,1,1
10159,4826,101048,1,1
10159,4826,101327,1,1
10159,4826,101637,1,1
10159,4826,101873,1,1
10159,4826,102164,1,1
10159,4826,102485,1,1
10159,4826,102762,1,1
10159,4826,103048,1,1
10159,4826,103289,1,1
10159,4826,103578,1,1
10159,4826,103898,1,1
10159,4826,104170,1,1
10159,4826,104495,1,1
10159,4826,104790,1,1
10159,4826,105031,1,1
10159,4826,105358,1,1
10159,4826,105582,1,1
10159,4826,105895,1,1
10159,4826,106227,1,1
10159,4826,106458,1,1
10159,4826,106757,1,1
10159,4826,107060,1,1
10159,4826,107337,1,1
10159,4826,107615,1,1
10159,4826,107936,1,1
10159,4826,108240,1,1
10159,4826,108460,1,1
10159,4826,108764,1,1
10159,4826,109067,1,1
10159,4826,109350,1,1
10159,4826,109621,1,1
10159,4826,109913,1,1
10159,4826,110166,1,1
10159,4826,110533,1,1
10159,4826,110750,1,1
10159,4826,111106,1,1
10159,4826,111342,1,1
10159,4826,111678,1,1
10159,4826,111908,1,1
10159,4826,112196,1,1
10159,4826,112533,1,1
10159,4826,112757,1,1
10159,4826,113044,1,1
10159,4826,113371,1,1
10159,4826,113685,1,1
10159,4826,113920,1,1
10159,4826,114265,1,1
10159,4826,114474,1,1
10159,4826,114795,1,1
10159,4826,115126,1,1
10159,4826,115359,1,1
10159,4826,115619,1,1
10159,4826,115961,1,1
10159,4826,116246,1,1
10159,4826,116526,1,1
10159,4826,116767,1,1
10159,4826,117117,1,1
10159,4826,117384,1,1
10159,4826,117681,1,1
10159,4826,117963,1,1
10159,4826,118272,1,1
10159,4826,118508,1,1
10159,4826,118797,1,1
10159,4826,119130,1,1
10159,4826,119362,1,1
10159,4826,119666,1,1
10159,4826,119973,1,1
10159,4826,120291,1,1
10159,4826,120521,1,1
10159,4826,120852,1,1
10159,4826,121097,1,1
10159,4826,121364,1,1
10159,4826,121652,1,1
10159,4826,121938,1,1
10159,4826,122272,1,1
10159,4826,122586,1,1
10159,4826,122806,1,1
10159,4826,123088,1,1
10159,4826,123457,1,1
10159,4826,123687,1,1
10159,4826,124013,1,1
10159,4826,124245,1,1
10159,4826,124588,1,1
10159,4826,124847,1,1
10159,4826,125134,1,1
10159,4826,125452,1,1
10159,4826,125697,1,1
10159,4826,126016,1,1
10159,4826,126306,1,1
10159,4826,126581,1,1
10159,4826,126894,1,1
10159,4826,127147,1,1
10159,4826,127460,1,1
10159,4826,127716,1,1
10159,4826,128014,1,1
10159,4826,128245,1,1
10159,4826,128611,1,1
10159,4826,128822,1,1
10159,4826,129106,1,1
10159,4826,129476,1,1
10159,4826,129749,1,1
10159,4826,130018,1,1
10159,4826,130334,1,1
10159,4826,130607,1,1
10159,4826,130865,1,1
10159,4826,131182,1,1
10159,4826,131467,1,1
10159,4826,131708,1,1
10159,4826,132038,1,1
10159,4826,132273,1,1
10159,4826,132594,1,1
10159,4826,132844,1,1
10159,4826,133150,1,1
10159,4826,133502,1,1
10159,4826,133732,1,1
10159,4826,134058,1,1
10159,4826,134281,1,1
10159,4826,134639,1,1
10159,4826,134890,1,1
10159,4826,135225,1,1
10159,4826,135425,1,1
10159,4826,135717,1,1
10159,4826,136060,1,1
10159,4826,136353,1,1
10159,4826,136623,1,1
10159,4826,136923,1,1
10159,4826,137191,1,1
10159,4826,137474,1,1
10159,4826,137793,1,1
10159,4826,138058,1,1
10159,4826,138381,1,1
10159,4826,138645,1,1
10159,4826,138954,1,1
10159,4826,139215,1,1
10159,4826,139472,1,1
10159,4826,139767,1,1
10159,4826,140083,1,1
10159,4826,140298,1,1
10159,4826,140653,1,1
10159,4826,140892,1,1
10159,4826,141182,1,1
10159,4826,141499,1,1
10159,4826,141810,1,1
10159,4826,142095,1,1
10159,4826,142345,1,1
10159,4826,142626,1,1
10159,4826,142900,1,1
10159,4826,143259,1,1
10159,4826,143531,1,1
10159,4826,143792,1,1
10159,4826,144117,1,1
10159,4826,144406,1,1
10159,4826,144625,1,1
10159,4826,144976,1,1
10159,4826,145180,1,1
10159,4826,145550,1,1
10159,4826,145819,1,1
10159,4826,146118,1,1
10159,4826,146342,1,1
10159,4826,146695,1,1
10159,4826,146929,1,1
10159,4826,147256,1,1
10159,4826,147478,1,1
10159,4826,147828,1,1
10159,4826,148050,1,1
10159,4826,148377,1,1
10159,4826,148696,1,1
10159,4826,148955,1,1
10159,4826,149226,1,1
10159,4826,149502,1,1
10159,4826,149800,1,1
10159,4826,150058,1,1
10159,4826,150432,1,1
10159,4826,150671,1,1
10159,4826,150984,1,1
10159,4826,151208,1,1
10159,4826,151569,1,1
10159,4826,151813,1,1
10159,4826,152090,1,1
10159,4826,152373,1,1
10159,4826,152731,1,1
10159,4826,152969,1,1
10159,4826,153268,1,1
10159,4826,153591,1,1
10159,4826,153813,1,1
10159,4826,154122,1,1
10159,4826,154392,1,1
10159,4826,154695,1,1
10159,4826,155013,1,1
10159,4826,155273,1,1
10159,4826,155544,1,1
10159,4826,155823,1,1
10159,4826,156164,1,1
10159,4826,156394,1,1
10159,4826,156737,1,1
10159,4826,156965,1,1
10159,4826,157238,1,1
10159,4826,157533,1,1
10159,4826,157898,1,1
10159,4826,158095,1,1
10159,4826,158407,1,1
10159,4826,158726,1,1
10159,4826,158985,1,1
10159,4826,159301,1,1
10159,4826,159612,1,1
10159,4826,159890,1,1
10159,4826,160183,1,1
10159,4826,160479,1,1
10159,4826,160731,1,1
10159,4826,160983,1,1
10159,4826,161256,1,1
10159,4826,161559,1,1
10159,4826,161883,1,1
10159,4826,162146,1,1
10159,4826,162488,1,1
10159,4826,162763,1,1
10159,4826,163029,1,1
10159,4826,163269,1,1
10159,4826,163616,1,1
10159,4826,163832,1,1
10159,4826,164136,1,1
10159,4826,164482,1,1
10159,4826,164732,1,1
10159,4826,164984,1,1
10159,4826,165288,1,1
10159,4826,165632,1,1
10159,4826,165928,1,1
10159,4826,166149,1,1
10159,4826,166448,1,1
10159,4826,166749,1,1
10159,4826,167009,1,1
10159,4826,167326,1,1
10159,4826,167566,1,1
10159,4826,167883,1,1
10159,4826,168225,1,1
10159,4826,168481,1,1
10159,4826,168760,1,1
10159,4826,168999,1,1
10159,4826,169298,1,1
10159,4826,169645,1,1
10159,4826,169908,1,1
10159,4826,170178,1,1
10159,4826,170457,1,1
10159,4826,170734,1,1
10159,4826,171055,1,1
10159,4826,171368,1,1
10159,4826,171623,1,1
10159,4826,171910,1,1
10159,4826,172201,1,1
10159,4826,172455,1,1
10159,4826,172821,1,1
10159,4826,173094,1,1
10159,4826,173344,1,1
10159,4826,173630,1,1
10159,4826,173880,1,1
10159,4826,174247,1,1
10159,4826,174486,1,1
10159,4826,174753,1,1
10159,4826,175070,1,1
10159,4826,175395,1,1
10159,4826,175622,1,1
10159,4826,175967,1,1
10159,4826,176172,1,1
10159,4826,176531,1,1
10159,4826,176831,1,1
10159,4826,177084,1,1
10159,4826,177341,1,1
10159,4826,177628,1,1
10159,4826,177963,1,1
10159,4826,178227,1,1
10159,4826,178511,1,1
10159,4826,178806,1,1
10159,4826,179084,1,1
10159,4826,179337,1,1
10159,4826,179655,1,1
10159,4826,179918,1,1
10159,4826,180207,1,1
10159,4826,180517,1,1
10159,4826,180833,1,1
10159,4826,181056,1,1
10159,4826,181356,1,1
10159,4826,181657,1,1
10159,4826,181962,1,1
10159,4826,182224,1,1
10159,4826,182564,1,1
10159,4826,182811,1,1
10159,4826,183070,1,1
10159,4826,183411,1,1
10159,4826,183636,1,1
10159,4826,183952,1,1
10159,4826,184279,1,1
10159,4826,184536,1,1
10159,4826,184871,1,1
10159,4826,185137,1,1
10159,4826,185413,1,1
10159,4826,185658,1,1
10159,4826,185980,1,1
10159,4826,186285,1,1
10159,4826,186526,1,1
10159,4826,186827,1,1
10159,4826,187088,1,1
10159,4826,187406,1,1
10159,4826,187680,1,1
10159,4826,187995,1,1
10159,4827,273,1,1
10159,4827,535,1,1
10159,4827,876,1,1
10159,4827,1134,1,1
10159,4827,1427,1,1
10159,4827,1704,1,1
10159,4827,1971,1,1
10159,4827,2302,1,1
10159,4827,2556,1,1
10159,4827,2845,1,1
10159,4827,3142,1,1
10159,4827,3428,1,1
10159,4827,3694,1,1
10159,4827,3972,1,1
10159,4827,4323,1,1
10159,4827,4595,1,1
10159,4827,4904,1,1
10159,4827,5131,1,1
10159,4827,5497,1,1
10159,4827,5724,1,1
10159,4827,5988,1,1
10159,4827,6269,1,1
10159,4827,6583,1,1
10159,4827,6867,1,1
10159,4827,7188,1,1
10159,4827,7444,1,1
10159,4827,7782,1,1
10159,4827,8062,1,1
10159,4827,8324,1,1
10159,4827,8566,1,1
10159,4827,8879,1,1
10159,4827,9197,1,1
10159,4827,9456,1,1
10159,4827,9715,1,1
10159,4827,10053,1,1
10159,4827,10345,1,1
10159,4827,10638,1,1
10159,4827,10910,1,1
10159,4827,11212,1,1
10159,4827,11514,1,1
10159,4827,11774,1,1
10159,4827,12057,1,1
10159,4827,12319,1,1
10159,4827,12617,1,1
10159,4827,12872,1,1
10159,4827,13243,1,1
10159,4827,13536,1,1
10159,4827,13746,1,1
10159,4827,14077,1,1
10159,4827,14388,1,1
10159,4827,14601,1,1
10159,4827,14914,1,1
10159,4827,15236,1,1
10159,4827,15464,1,1
10159,4827,15797,1,1
10159,4827,16063,1,1
10159,4827,16318,1,1
10159,4827,16622,1,1
10159,4827,16965,1,1
10159,4827,17177,1,1
10159,4827,17481,1,1
10159,4827,17823,1,1
10159,4827,18104,1,1
10159,4827,18400,1,1
10159,4827,18621,1,1
10159,4827,18960,1,1
10159,4827,19258,1,1
10159,4827,19506,1,1
10159,4827,19851,1,1
10159,4827,20046,1,1
10159,4827,20346,1,1
10159,4827,20639,1,1
10159,4827,20996,1,1
10159,4827,21236,1,1
10159,4827,21511,1,1
10159,4827,21776,1,1
10159,4827,22096,1,1
10159,4827,22385,1,1
10159,4827,22674,1,1
10159,4827,23005,1,1
10159,4827,23279,1,1
10159,4827,23529,1,1
10159,4827,23795,1,1
10159,4827,24079,1,1
10159,4827,24438,1,1
10159,4827,24645,1,1
10159,4827,25004,1,1
10159,4827,25235,1,1
10159,4827,25571,1,1
10159,4827,25861,1,1
10159,4827,26147,1,1
10159,4827,26429,1,1
10159,4827,26649,1,1
10159,4827,26974,1,1
10159,4827,27293,1,1
10159,4827,27577,1,1
10159,4827,27860,1,1
10159,4827,28153,1,1
10159,4827,28441,1,1
10159,4827,28667,1,1
10159,4827,28969,1,1
10159,4827,29308,1,1
10159,4827,29533,1,1
10159,4827,29872,1,1
10159,4827,30093,1,1
10159,4827,30437,1,1
10159,4827,30669,1,1
10159,4827,31030,1,1
10159,4827,31276,1,1
10159,4827,31577,1,1
10159,4827,31822,1,1
10159,4827,32151,1,1
10159,4827,32468,1,1
10159,4827,32747,1,1
10159,4827,33000,1,1
10159,4827,33281,1,1
10159,4827,33582,1,1
10159,4827,33852,1,1
10159,4827,34169,1,1
10159,4827,34394,1,1
10159,4827,34758,1,1
10159,4827,34978,1,1
10159,4827,35348,1,1
10159,4827,35568,1,1
10159,4827,35843,1,1
10159,4827,36184,1,1
10159,4827,36403,1,1
10159,4827,36718,1,1
10159,4827,37045,1,1
10159,4827,37276,1,1
10159,4827,37641,1,1
10159,4827,37850,1,1
10159,4827,38175,1,1
10159,4827,38456,1,1
10159,4827,38793,1,1
10159,4827,39039,1,1
10159,4827,39356,1,1
10159,4827,39647,1,1
