Time,Device,Trip,Latitude,Longitude,Wiper,GPS_Speed,camera_rain,radar,gage,t_index,y_index,x_index
2014-06-12 21:08:00,10138,2781,42.30178762,-83.87791863,0.0,5.6160000000000005,0.0,0.0,0.0,221,201,222
2014-06-12 21:09:00,10138,2781,42.30175352,-83.87767139,0.0,1.793404255,0.0,0.0,0.0,221,201,222
2014-06-12 21:14:00,10138,2782,42.30486199,-83.87806052,0.0,13.93462094,0.0,0.0,0.0,221,204,222
2014-06-12 21:15:00,10138,2782,42.30851807,-83.87605533,0.0,7.623401361,0.0,0.0,0.0,222,208,224
2014-06-12 21:52:00,10138,2783,42.30666219,-83.87825078,0.0,14.98333333,0.0,0.0,0.0,227,206,222
2014-06-12 21:53:00,10138,2783,42.3019831,-83.8781475,0.0,15.78704,0.0,0.0,0.0,227,201,222
2014-06-12 21:54:00,10138,2783,42.29942255,-83.87840349,0.0,16.09613793,0.0,0.0,0.0,227,199,222
2014-06-12 21:55:00,10138,2783,42.29804467,-83.89376145,0.0,27.41061017,0.0,0.0,0.0,227,197,206
2014-06-12 21:56:00,10138,2783,42.29723885,-83.9144899,0.0,28.073393499999998,0.0,0.0,0.0,228,197,186
2014-06-12 21:57:00,10138,2783,42.29795763,-83.93438351,0.0,29.80057851,0.0,0.0,0.0,228,197,166
2014-06-12 21:58:00,10138,2783,42.29916514,-83.95792259999999,0.0,31.52400749,0.0,0.0,0.0,228,199,142
2014-06-12 21:59:00,10138,2783,42.29766634,-83.97962406,0.0,30.74976589,0.0,0.0,0.0,228,197,120
2014-06-12 22:00:00,10138,2783,42.29622176,-84.00201727,0.0,30.80344482,0.0,0.0,0.0,228,196,98
2014-06-12 22:01:00,10138,2783,42.29526296,-84.02302964,0.0,25.95562044,0.0,0.0,0.0,229,195,77
2014-06-12 22:02:00,10138,2783,42.29229187,-84.02832341,0.0,21.40335819,0.0,0.0,0.0,229,192,72
2014-06-12 22:03:00,10138,2783,42.278509899999996,-84.03207648,0.0,27.2048227,0.0,0.0,1.4e+18,229,178,68
2014-06-12 22:04:00,10138,2783,42.26408494,-84.03412491,0.0,27.06067376,0.0,0.0,1.4e+18,229,164,66
2014-06-12 22:05:00,10138,2783,42.24939579,-84.03433105,0.0,27.82393617,0.0,0.0,1.4e+18,229,149,66
2014-06-12 22:06:00,10138,2783,42.23617405,-84.03437724,0.0,25.02882784,0.0,0.0,1.4e+18,229,136,66
2014-06-12 22:07:00,10138,2783,42.22419705,-84.03292011,0.0,23.51286207,0.0,0.0,1.4e+18,230,124,67
2014-06-12 22:08:00,10138,2783,42.21067953,-84.03310188,0.0,25.61076642,0.0,0.0,1.4e+18,230,110,67
2014-06-12 22:09:00,10138,2783,42.1973639,-84.0326309,0.0,24.45515038,0.0,0.0,1.4e+18,230,97,67
2014-06-12 22:10:00,10138,2783,42.18405923,-84.03217298,0.0,25.86915058,0.0,0.0,1.4e+18,230,84,68
2014-06-12 22:11:00,10138,2783,42.16983704,-84.03218162,0.0,24.29431452,0.0,0.0,1.4e+18,230,70,68
2014-06-12 22:12:00,10138,2783,42.16100839,-84.03906569,0.0,18.53765385,0.0,0.0,1.4e+18,230,61,61
2014-06-12 22:13:00,10138,2783,42.15612995,-84.04271485,0.0,6.507164154,0.0,0.0,1.4e+18,231,56,57
2014-06-12 02:26:00,10145,1408,42.39727522,-83.76443782,0.10652921,18.8478694,0.0,0.0,0.0,27,296,336
2014-06-12 02:27:00,10145,1408,42.39384444,-83.76177189,0.0,7.027525767999999,0.0,0.0,0.0,27,293,338
2014-06-12 02:30:00,10145,1409,42.39526084,-83.76254278,0.0,13.25613134,0.0,0.0,0.0,28,294,337
2014-06-12 09:41:00,10145,1410,42.39101786,-83.76246077,0.0,32.64122034,0.0,0.0,0.0,113,290,338
2014-06-12 09:42:00,10145,1410,42.37436575,-83.75415857,0.0,33.52123746,0.0,0.0,0.0,113,273,346
2014-06-12 09:43:00,10145,1410,42.35723411,-83.74836129,0.0,32.5196,0.0,0.0,0.0,113,256,352
2014-06-12 09:44:00,10145,1410,42.33969654,-83.74500477,0.0,33.09792642,0.0,0.0,0.0,114,239,355
2014-06-12 09:45:00,10145,1410,42.32238443,-83.74174707,0.0,31.18749164,0.0,0.0,0.0,114,222,358
2014-06-12 09:46:00,10145,1410,42.3066723,-83.74420581,0.0,26.7578,0.0,0.0,0.0,114,206,356
2014-06-12 09:47:00,10145,1410,42.2960838,-83.74695077,0.0,18.6703,0.0,0.0,0.0,114,195,353
2014-06-12 09:48:00,10145,1410,42.28850367,-83.74517259,0.0,12.30779999,0.0,0.0,0.0,114,188,355
2014-06-12 09:49:00,10145,1410,42.28604613,-83.73840603,0.0,12.06033019,0.0,0.0,0.0,115,185,362
2014-06-12 09:50:00,10145,1410,42.28558646,-83.7348201,0.0,7.565850999999999,0.0,0.0,0.0,115,185,365
2014-06-12 09:51:00,10145,1410,42.28635437,-83.73229582,0.0,10.06693545,0.0,0.0,0.0,115,186,368
2014-06-12 09:52:00,10145,1410,42.28690678,-83.72563162,0.0,10.11748091,0.0,0.0,0.0,115,186,374
2014-06-12 18:47:00,10145,1411,42.28704795,-83.72771577,0.0,11.97196427,0.0,0.0,0.0,198,186,372
2014-06-12 18:48:00,10145,1411,42.28667960000001,-83.73197957,0.0,3.172173913,0.0,0.0,0.0,198,186,368
2014-06-12 18:49:00,10145,1411,42.28621518,-83.73340846,0.0,9.808931252,0.0,0.0,0.0,198,186,367
2014-06-12 18:50:00,10145,1411,42.28628242,-83.73882937,0.0,10.95076123,0.0,0.0,0.0,199,186,361
2014-06-12 18:51:00,10145,1411,42.28792236,-83.74398588,0.0,5.96888885,0.0,0.0,0.0,199,187,356
2014-06-12 18:52:00,10145,1411,42.28851059,-83.74556514,0.0,2.422303665,0.0,0.0,0.0,199,188,354
2014-06-12 18:53:00,10145,1411,42.28888387,-83.7465964,0.0,1.76701087,0.0,0.0,0.0,199,188,353
2014-06-12 18:54:00,10145,1411,42.29257863,-83.74690899,0.0,13.77858695,0.0,0.0,0.0,199,192,353
2014-06-12 18:55:00,10145,1411,42.30194276,-83.74539492,0.0,25.16345238,0.0,0.0,0.0,200,201,355
2014-06-12 18:56:00,10145,1411,42.31699803,-83.74076847,0.0,30.19007273,0.0,0.0,0.0,200,216,359
2014-06-12 18:57:00,10145,1411,42.33340395,-83.74347146,0.0,32.01152482,0.0,0.0,0.0,200,233,357
2014-06-12 18:58:00,10145,1411,42.35062615,-83.74678467,0.0,32.23853147,0.0,0.0,0.0,200,250,353
2014-06-12 18:59:00,10145,1411,42.36679229,-83.75044178,0.0,29.59808824,0.0,0.001,0.0,200,266,350
2014-06-12 19:00:00,10145,1411,42.38217191,-83.75843106,0.0,32.32902256,0.0,0.0,0.0,200,281,342
2014-06-12 00:25:00,10148,2289,42.26111611,-83.58215008,0.0,11.28459259,0.0,0.0,0.0,4,161,518
2014-06-12 00:26:00,10148,2289,42.25663796,-83.58056464,0.0,10.88290969,0.0,0.0,0.0,4,156,519
2014-06-12 00:27:00,10148,2289,42.25445612,-83.57971795,0.0,3.437537313,0.0,0.0,0.0,4,154,520
2014-06-12 00:32:00,10148,2290,42.25528695,-83.58024264,0.0,8.029911491,0.0,0.0,0.0,5,155,520
2014-06-12 00:33:00,10148,2290,42.25923217,-83.58316662,0.0,15.90858584,0.0,0.001,0.24,5,159,517
2014-06-12 00:34:00,10148,2290,42.26114658,-83.59567623,0.0,17.7241806,0.0,0.005,0.24,5,161,504
2014-06-12 00:35:00,10148,2290,42.26093642,-83.60511208,0.0,13.63458677,0.0,0.011000000000000001,0.24,5,160,495
2014-06-12 00:36:00,10148,2290,42.26015833,-83.61439079,0.013377926000000002,10.56836119,0.0,0.002,0.24,6,160,486
2014-06-12 00:37:00,10148,2290,42.25861389999999,-83.61661355,0.0,4.948188972,0.0,0.105999999,0.24,6,158,483
2014-06-12 00:38:00,10148,2290,42.25689777,-83.61807511,0.0,4.972931034,0.0,0.071000002,0.24,6,156,482
2014-06-12 00:39:00,10148,2290,42.25663339,-83.62006994,0.0,2.568432836,0.0,0.071000002,0.0,6,156,480
2014-06-12 10:33:00,10148,2291,42.25607054,-83.62215911,0.0,7.517927901,0.0,0.0,0.0,123,156,478
2014-06-12 10:34:00,10148,2291,42.25527615,-83.62225808,0.0,3.2046666669999997,0.0,0.0,0.0,123,155,478
2014-06-12 10:35:00,10148,2291,42.25535722,-83.62568981,0.0,13.78205387,0.0,0.0,0.0,123,155,474
2014-06-12 10:36:00,10148,2291,42.25774949,-83.63882925,0.0,21.24297659,0.0,0.0,0.0,124,157,461
2014-06-12 10:37:00,10148,2291,42.25964298,-83.65358753,0.0,21.07537931,0.0,0.0,0.0,124,159,446
2014-06-12 10:38:00,10148,2291,42.25926254,-83.66889404,0.0,20.87290441,0.0,0.0,0.0,124,159,431
2014-06-12 10:39:00,10148,2291,42.257671,-83.67996248,0.0,14.72786232,0.0,0.0,0.0,124,157,420
2014-06-12 10:40:00,10148,2291,42.2552696,-83.68737155,0.0,19.40177777,0.0,0.0,0.0,124,155,413
2014-06-12 10:41:00,10148,2291,42.25802128,-83.70231956,0.0,19.89326315,0.0,0.0,0.0,125,157,398
2014-06-12 10:42:00,10148,2291,42.25924935,-83.70996643,0.0,7.324883712999999,0.0,0.0,0.0,125,159,390
2014-06-12 10:43:00,10148,2291,42.26054045,-83.71696463,0.0,17.89384354,0.0,0.0,0.0,125,160,383
2014-06-12 10:44:00,10148,2291,42.26091049,-83.73102875,0.0,18.816561399999998,0.0,0.0,0.0,125,160,369
2014-06-12 10:45:00,10148,2291,42.26327354,-83.74220559999999,0.0,12.376917800000001,0.0,0.0,0.0,125,163,358
2014-06-12 10:46:00,10148,2291,42.26408985,-83.74469914,0.0,3.389402985,0.0,0.0,0.0,126,164,355
2014-06-12 19:44:00,10148,2292,42.26418063,-83.74477966,0.0,3.796028708,0.0,0.0,0.0,208,164,355
2014-06-12 19:45:00,10148,2292,42.26254986,-83.74053163,0.0,15.28310501,0.0,0.0,0.0,208,162,359
2014-06-12 19:46:00,10148,2292,42.26068897,-83.73248732,0.0,11.00186867,0.0,0.0,0.0,208,160,368
2014-06-12 19:47:00,10148,2292,42.26085187,-83.72628926,0.0,15.81619048,0.0,0.0,0.0,208,160,374
2014-06-12 19:48:00,10148,2292,42.26104565,-83.72020432,0.0,10.32243051,0.0,0.0,0.0,209,161,380
2014-06-12 19:49:00,10148,2292,42.25986055,-83.71380065,0.0,13.16693693,0.0,0.0,0.0,209,159,386
2014-06-12 19:50:00,10148,2292,42.25854258,-83.70573902,0.0,16.62831111,0.0,0.0,0.0,209,158,394
2014-06-12 19:51:00,10148,2292,42.25767514,-83.70044957,0.0,8.003388364,0.0,0.0,0.0,209,157,400
2014-06-12 19:52:00,10148,2292,42.25723169,-83.69833512,0.0,4.896134945,0.0,0.0,0.0,209,157,402
2014-06-12 19:54:00,10148,2292,42.25658625,-83.69529889,0.0,7.1478431239999995,0.0,0.0,0.0,210,156,405
2014-06-12 19:55:00,10148,2292,42.25588617,-83.69153735,0.0,8.384634134,0.0,0.0,0.0,210,155,408
2014-06-12 19:56:00,10148,2292,42.25475251,-83.68488099,0.0,12.6621354,0.0,0.0,0.0,210,154,415
2014-06-12 19:57:00,10148,2292,42.25390503,-83.68039258,0.0,11.74874999,0.0,0.0,0.0,210,153,420
2014-06-12 19:58:00,10148,2292,42.25187985,-83.67011074,0.0,19.80644599,0.0,0.0,0.0,210,151,430
2014-06-12 19:59:00,10148,2292,42.24985541,-83.65793149,0.0,15.58140287,0.0,0.0,0.0,211,149,442
2014-06-12 20:00:00,10148,2292,42.24841416,-83.64638038,0.0,13.789523800000001,0.0,0.0,0.0,211,148,454
2014-06-12 20:01:00,10148,2292,42.24731474,-83.63783205,0.0,13.55148592,0.0,0.0,0.0,211,147,462
2014-06-12 20:02:00,10148,2292,42.246243,-83.62934225,0.0,11.97524999,0.0,0.0,0.0,211,146,471
2014-06-12 20:03:00,10148,2292,42.24468584,-83.62296904,0.0,13.14376426,0.0,0.0,0.0,211,144,477
2014-06-12 20:04:00,10148,2292,42.24357694,-83.61618367,0.0,6.8914345610000005,0.0,0.0,0.0,211,143,484
2014-06-12 20:05:00,10148,2292,42.24171147,-83.61452152,0.0,5.879864212999999,0.0,0.0,0.0,212,141,485
2014-06-12 20:06:00,10148,2292,42.24101354,-83.61038965,0.0,10.50802238,0.0,0.0,0.0,212,141,490
2014-06-12 20:07:00,10148,2292,42.24052537,-83.60300922,0.0,9.356315767,0.0,0.0,0.0,212,140,497
2014-06-12 20:08:00,10148,2292,42.23882281,-83.60240701,0.0,3.46,0.0,0.0,0.0,212,138,498
2014-06-12 22:26:00,10148,2293,42.23928941,-83.60205442,0.0,6.5798360570000005,0.0,0.0,0.0,233,139,498
2014-06-12 22:27:00,10148,2293,42.24125999,-83.60442392,0.0,10.17156581,0.0,0.0,0.0,233,141,496
2014-06-12 22:28:00,10148,2293,42.24342263,-83.6078682,0.0,8.315503329,0.0,0.0,0.0,233,143,492
2014-06-12 22:29:00,10148,2293,42.24635567,-83.60857248,0.0,9.040432049,0.0,0.0,0.0,233,146,491
2014-06-12 22:30:00,10148,2293,42.24979771,-83.60867324,0.0,9.415355644,0.0,0.0,0.0,233,149,491
2014-06-12 22:31:00,10148,2293,42.2558627,-83.60822540000001,0.0,14.84949664,0.0,0.0,0.0,233,155,492
2014-06-12 22:32:00,10148,2293,42.26065126,-83.60764479,0.0,8.051415912000001,0.0,0.0,0.0,233,160,492
2014-06-12 22:33:00,10148,2293,42.26032265,-83.61380504,0.0,11.87643884,0.0,0.0,0.0,234,160,486
2014-06-12 22:34:00,10148,2293,42.25886201,-83.61623827,0.0,4.84692607,0.0,0.0,0.0,234,158,484
2014-06-12 22:35:00,10148,2293,42.257130100000005,-83.61762617,0.0,4.7951984130000005,0.0,0.0,0.0,234,157,482
2014-06-12 22:36:00,10148,2293,42.256642299999996,-83.61968715,0.0,3.087688172,0.0,0.0,0.0,234,156,480
2014-06-12 22:37:00,10148,2293,42.25662525,-83.62031033,0.0,1.4146666669999999,0.0,0.0,0.0,234,156,480
2014-06-12 09:52:00,10151,1694,42.38356905,-83.75941661,0.0,35.01118644,0.0,0.0,0.0,115,283,341
2014-06-12 09:53:00,10151,1694,42.365717,-83.75049338,0.0,35.48367893,0.0,0.0,0.0,115,265,350
2014-06-12 09:54:00,10151,1694,42.34734131,-83.74646169,0.0,34.16323024,0.0,0.0,0.0,116,247,354
2014-06-12 09:55:00,10151,1694,42.329183,-83.74294711,0.0,33.26422819,0.0,0.0,0.0,116,228,357
2014-06-12 09:56:00,10151,1694,42.31180226,-83.74241663,0.0,31.07824742,0.0,0.0,0.0,116,211,358
2014-06-12 09:57:00,10151,1694,42.29934596,-83.74656107,0.0,19.76361775,0.0,0.0,0.0,116,199,353
2014-06-12 09:58:00,10151,1694,42.28987657,-83.74609278,0.0,16.01845118,0.0,0.0,0.0,116,189,354
2014-06-12 09:59:00,10151,1694,42.286379700000005,-83.73941334,0.0,13.64618472,0.0,0.0,0.0,116,186,361
2014-06-12 10:00:00,10151,1694,42.28587467,-83.73407309,0.0,8.344191132,0.0,0.0,0.0,117,185,366
2014-06-12 10:02:00,10151,1694,42.28671715,-83.73045266,0.0,9.695999986,0.0,0.0,0.0,117,186,370
2014-06-12 10:03:00,10151,1694,42.2874183,-83.72988097,0.0,4.639095238,0.0,0.0,0.0,117,187,370
2014-06-12 23:03:00,10151,1695,42.28705564,-83.73024147,0.0,12.22317073,0.0,0.0,0.0,238,186,370
2014-06-12 23:04:00,10151,1695,42.28676532,-83.73133862,0.0,6.836153769,0.0,0.0,0.0,238,186,369
2014-06-12 23:05:00,10151,1695,42.28664393,-83.73209963,0.0,6.479565185,0.0,0.0,0.0,238,186,368
2014-06-12 23:06:00,10151,1695,42.28621563,-83.73798481,0.0,14.10951556,0.0,0.0,0.0,238,186,362
2014-06-12 23:07:00,10151,1695,42.28921423,-83.74599706,0.0,12.98791096,0.0,0.0,0.0,238,189,354
2014-06-12 23:08:00,10151,1695,42.29787833,-83.74644254,0.0,22.0572973,0.0,0.0,0.0,238,197,354
2014-06-12 23:09:00,10151,1695,42.31109824,-83.7420923,0.0,27.78129252,0.0,0.0,0.0,238,210,358
2014-06-12 23:10:00,10151,1695,42.32581379,-83.74160879,0.0,31.26135338,0.0,0.0,0.0,238,225,358
2014-06-12 23:11:00,10151,1695,42.34402502,-83.74557019,0.0,35.67905923,0.0,0.0,0.0,239,243,354
2014-06-12 23:12:00,10151,1695,42.36357858,-83.74961756,0.0,36.34758364,0.0,0.0,0.0,239,263,350
2014-06-12 23:13:00,10151,1695,42.38144387,-83.75802646,0.0,35.48549091,0.0,0.0,0.0,239,281,342
2014-06-12 11:57:00,10153,3154,42.250606899999994,-83.73253828,0.0,15.73274112,0.0,0.0,0.0,139,150,367
2014-06-12 11:58:00,10153,3154,42.25681046,-83.73610620000001,0.0,14.3726,0.0,0.0,0.0,139,156,364
2014-06-12 11:59:00,10153,3154,42.26123186,-83.73687117,0.0,5.823888864,0.0,0.0,0.0,140,161,363
2014-06-12 12:00:00,10153,3154,42.26360592,-83.73702192,0.0,7.714916337999999,0.0,0.0,0.0,140,163,363
2014-06-12 12:01:00,10153,3154,42.26482883,-83.74029766,0.0,9.62676691,0.0,0.0,0.0,140,164,360
2014-06-12 12:02:00,10153,3154,42.268223,-83.74049695,0.0,6.790955607999999,0.0,0.0,0.0,140,168,360
2014-06-12 12:03:00,10153,3154,42.27023944,-83.74057918,0.0,5.1625,0.0,0.0,0.0,140,170,359
2014-06-12 12:04:00,10153,3154,42.27156201,-83.74132722,0.0,5.758894207000001,0.0,0.0,0.0,140,171,359
2014-06-12 12:05:00,10153,3154,42.27278083,-83.74261052,0.0,4.51546666,0.0,0.0,0.0,140,172,357
2014-06-12 12:06:00,10153,3154,42.27393501,-83.74377303,0.0,7.425960212000001,0.0,0.0,0.0,141,173,356
2014-06-12 12:07:00,10153,3154,42.27728312,-83.74415031,0.0,9.23154147,0.0,0.0,0.0,141,177,356
2014-06-12 12:08:00,10153,3154,42.28020527,-83.74405182,0.0,7.23560603,0.0,0.0,0.0,141,180,356
2014-06-12 12:09:00,10153,3154,42.28251286,-83.7441968,0.0,9.460824126,0.0,0.0,0.0,141,182,356
2014-06-12 12:10:00,10153,3154,42.28353395,-83.74664379,0.0,6.599999932,0.0,0.0,0.0,141,183,353
2014-06-12 12:11:00,10153,3154,42.284550200000005,-83.74594234,0.0,4.9749193389999995,0.0,0.0,0.0,141,184,354
2014-06-12 12:12:00,10153,3154,42.28370335,-83.74536236,0.0,5.287195762,0.0,0.0,0.0,141,183,355
2014-06-12 12:13:00,10153,3154,42.27980339,-83.74607607,0.0,11.7557,0.0,0.0,0.0,141,179,354
2014-06-12 12:14:00,10153,3154,42.27560296,-83.74634485,0.0,8.598867858,0.0,0.0,0.0,141,175,354
2014-06-12 12:15:00,10153,3154,42.27239119,-83.74745569,0.0,10.71359998,0.0,0.0,0.0,141,172,353
2014-06-12 12:16:00,10153,3154,42.26848021,-83.75062327,0.0,9.007147996,0.0,0.0,0.0,142,168,349
2014-06-12 12:17:00,10153,3154,42.26751435,-83.75131487,0.0,1.9683333330000001,0.0,0.0,0.0,142,167,349
2014-06-12 21:11:00,10153,3155,42.265769899999995,-83.7502318,0.0,2.667560976,0.0,0.0,0.0,221,165,350
2014-06-12 21:12:00,10153,3155,42.26516470000001,-83.75028016,0.0,5.83,0.0,0.0,0.0,221,165,350
2014-06-12 21:14:00,10153,3155,42.26435998,-83.74929593,0.0,9.509883029,0.0,0.0,0.0,221,164,351
